run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
baseline_15p,11,15,700,3.3333333333333335,1.5,56.0,150.0,-4579.896262232979,-4584.322450541155,-4.426188308176279,0.2950792205450853,2.88,49.48,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634147,0.49875,0.16216463414634147,0.33658536585365856,0.6748578763983129,23,13,2.2737367544323206e-12,dinkelbach,-0.0,True,0.2950792205450853,True,0.2950792205450853,2,26.08,1.3336582334631881,200.04873501947822,2.8258727120757117,0.4719456144518148,1.4922144786125235,ok
baseline_15p,12,15,700,3.3333333333333335,1.5,56.0,150.0,-4648.052731165597,-4651.117175353335,-3.064444187738445,0.20429627918256302,3.71,48.64,0.49875,670.32,0.49875,0.0,1.0,0.0,0.22245225580692607,0.49875,0.22245225580692607,0.27629774419307396,0.5539804394848601,22,18,1.2391865311656147e-11,dinkelbach,-0.0,True,0.20429627918255733,True,0.20429627918256302,2,15.87,1.2351437216610264,185.27155824915397,2.913019346222254,0.42400807370634913,1.6778756245612274,ok
baseline_15p,13,15,700,3.3333333333333335,1.5,56.0,150.0,-5150.002901129157,-5153.716661177739,-3.7137600485821167,0.24758400323880778,2.98,64.84,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634152,0.49875,0.16216463414634152,0.3365853658536585,0.6748578763983127,22,17,4.433786671143025e-12,dinkelbach,-0.0,True,0.24758400323880778,True,0.24758400323880778,2,22.66,0.8098128532237273,121.4719279835591,2.897822819190945,0.27945561331793994,2.0880099659672178,ok
baseline_15p,14,15,700,3.3333333333333335,1.5,56.0,150.0,-4763.024417271419,-4766.863838774581,-3.839421503162157,0.2559614335441438,3.63,48.57,0.49875,670.32,0.49875,0.0,1.0,0.07125000000000001,0.24926553976608648,0.49875,0.17801553976608647,0.24948446023391355,0.5835893806641252,21,14,2.773958840407431e-11,dinkelbach,-0.0,True,0.2559614335441438,True,0.2559614335441438,2,28.21,1.239337492910341,185.90062393655114,3.083009162461767,0.40198955877274667,1.843671669551426,ok
baseline_15p,15,15,700,3.3333333333333335,1.5,56.0,150.0,-5532.001863136073,-5536.382983530696,-4.3811203946233945,0.29207469297489297,3.52,48.03,0.49875,670.32,0.49875,0.0,1.0,0.0,0.28500000000000003,0.49875,0.28500000000000003,0.21375,0.42857142857142855,21,16,7.16227077646181e-12,dinkelbach,-5.087485988042317e-12,True,0.2920746929723519,True,0.29207469297489297,2,22.13,0.6259182140631002,93.88773210946503,3.3088306267790744,0.1891659878258531,2.6829124127159742,ok
baseline_15p,16,15,700,3.3333333333333335,1.5,56.0,150.0,-5081.530922334033,-5085.7323414927405,-4.201419158707722,0.2800946105805148,4.16,42.17,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634147,0.4987499999999999,0.16216463414634147,0.33658536585365845,0.6748578763983127,19,17,1.1823431123048067e-11,dinkelbach,8.526512829121202e-14,True,0.280094610580561,True,0.2800946105805148,2,23.96,0.751218999766507,112.68284996497604,2.9199381198966687,0.25727223280782785,2.1687191201301617,ok
baseline_15p,17,15,700,3.3333333333333335,1.5,56.0,150.0,-4535.9943306403775,-4539.440245542272,-3.4459149018948665,0.22972766012632442,3.45,47.3,0.49875,670.32,0.49875,0.0,1.0,0.007674001997856922,0.27361311128503846,0.49875,0.26593910928718156,0.22513688871496157,0.45845630743691745,19,16,1.7053025658242404e-12,dinkelbach,-0.0,True,0.22972766012632442,True,0.22972766012632442,2,23.84,1.3566548344386187,203.4982251657928,3.1374387526889382,0.4324083882995004,1.7807839182503196,ok
baseline_15p,18,15,700,3.3333333333333335,1.5,56.0,150.0,-4901.511763782354,-4905.219801187367,-3.708037405012874,0.24720249366752492,2.51,51.19,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634147,0.49875,0.16216463414634147,0.33658536585365856,0.6748578763983129,20,16,8.071765478234738e-12,dinkelbach,-0.0,True,0.24720249366752492,True,0.24720249366752492,2,27.05,0.9743334528300867,146.150017924513,2.971086110906023,0.32793847652330976,1.9967526580759365,ok
baseline_15p,19,15,700,3.3333333333333335,1.5,56.0,150.0,-4958.315909142917,-4959.3329072970355,-1.0169981541184825,0.06779987694123217,2.19,49.31,0.49875,670.32,0.49875,0.0,1.0,0.0,0.13231500736094995,0.49875,0.13231500736094995,0.3664349926390501,0.7347067521584965,14,14,7.958078640513122e-13,dinkelbach,9.663381206337363e-13,True,0.06779987694170823,True,0.06779987694123217,2,12.68,1.131543107591345,169.73146613870173,3.1153142841189765,0.3632195677205486,1.9837711765276316,ok
baseline_15p,20,15,700,3.3333333333333335,1.5,56.0,150.0,-5163.110948050466,-5166.696460340183,-3.5855122897173715,0.23903415264782477,3.06,44.24,0.49875,670.32,0.49875,0.0,1.0,0.0,0.1621646341463414,0.49875,0.1621646341463414,0.3365853658536586,0.674857876398313,19,17,1.0345502232667059e-11,dinkelbach,1.6910917111090384e-11,True,0.23903415264782477,True,0.23903415264782477,2,31.67,0.8678880316247837,130.18320474371754,2.973091558834804,0.29191433040323894,2.10520352721002,ok
