scenario,run_id,use_korean_price,use_tou_elec,import_factor,month,hp_cap,els_cap,num_households,nu_cop,c_su_G,c_su_H,base_h2_price_eur,e_E_cap_ratio,e_H_cap_ratio,e_G_cap_ratio,eff_type,segments,peak_penalty_ratio,wind_el_ratio,solar_el_ratio,storage_power_ratio_E,storage_power_ratio_G,storage_power_ratio_H,storage_capacity_ratio_E,storage_capacity_ratio_G,storage_capacity_ratio_H,initial_soc_ratio_E,initial_soc_ratio_G,initial_soc_ratio_H,day,solve_time_ip,profit_ip_u1,profit_ip_u2,profit_ip_u3,profit_ip_u4,profit_ip_u5,profit_ip_u6,violation_ip,blocking_coalition_ip,isimp_ip,solve_time_chp,profit_chp_u1,profit_chp_u2,profit_chp_u3,profit_chp_u4,profit_chp_u5,profit_chp_u6,violation_chp,blocking_coalition_chp,isimp_chp,chp_price_electricity_0,chp_price_electricity_1,chp_price_electricity_2,chp_price_electricity_3,chp_price_electricity_4,chp_price_electricity_5,chp_price_electricity_6,chp_price_electricity_7,chp_price_electricity_8,chp_price_electricity_9,chp_price_electricity_10,chp_price_electricity_11,chp_price_electricity_12,chp_price_electricity_13,chp_price_electricity_14,chp_price_electricity_15,chp_price_electricity_16,chp_price_electricity_17,chp_price_electricity_18,chp_price_electricity_19,chp_price_electricity_20,chp_price_electricity_21,chp_price_electricity_22,chp_price_electricity_23,chp_price_heat_0,chp_price_heat_1,chp_price_heat_2,chp_price_heat_3,chp_price_heat_4,chp_price_heat_5,chp_price_heat_6,chp_price_heat_7,chp_price_heat_8,chp_price_heat_9,chp_price_heat_10,chp_price_heat_11,chp_price_heat_12,chp_price_heat_13,chp_price_heat_14,chp_price_heat_15,chp_price_heat_16,chp_price_heat_17,chp_price_heat_18,chp_price_heat_19,chp_price_heat_20,chp_price_heat_21,chp_price_heat_22,chp_price_heat_23,chp_price_hydrogen_0,chp_price_hydrogen_1,chp_price_hydrogen_2,chp_price_hydrogen_3,chp_price_hydrogen_4,chp_price_hydrogen_5,chp_price_hydrogen_6,chp_price_hydrogen_7,chp_price_hydrogen_8,chp_price_hydrogen_9,chp_price_hydrogen_10,chp_price_hydrogen_11,chp_price_hydrogen_12,chp_price_hydrogen_13,chp_price_hydrogen_14,chp_price_hydrogen_15,chp_price_hydrogen_16,chp_price_hydrogen_17,chp_price_hydrogen_18,chp_price_hydrogen_19,chp_price_hydrogen_20,chp_price_hydrogen_21,chp_price_hydrogen_22,chp_price_hydrogen_23,violation_bf,blocking_coalition_bf,isimp_bf
low_h2_margin,10,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,11,0.425250769,1282.184585,5.429836012,130.8832787,374.2717492,80.58340088,200.5033058,2.124732106,"['u1', 'u2', 'u4', 'u5']",TRUE,9.91463685,1322.725634,3.462513767,123.826531,347.2751048,80.58340088,195.9829707,1.270684699,['u2'],FALSE,54.66,52.40666667,52.40666667,52.40666667,52.40666667,52.40666667,53.16,95.32651802,95.32651802,117.6870593,117.6870593,117.6870593,5.10E-13,13.7,142.4,142.66,169.84,193.56,193.56,194,194.04,195.26,195.26,194.16,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,38.570201,38.570201,22.99885714,22.99885714,46.10463415,46.18390244,54.4704878,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,61.88512195,0,0,0,0,0,0,0,0,0,6,6,6,2,2,6,6,6,9.489336735,10.78232016,9.858215169,9.860237481,0,0,0,0,[],TRUE
low_h2_margin,11,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,12,0.156281948,1464.161771,8.730667885,186.845706,358.8325889,87.2495175,179.1039149,7.58E-08,,TRUE,9.449093342,1478.12824,12.43908328,186.845706,348.5997475,83.54110211,175.3702873,0,,TRUE,163.98,157.22,157.22,157.22,157.22,157.22,157.22,159.48,154.64,152,142.4,117.6870593,7.57E-13,13.7,112.0058697,112.0058697,112.0058697,112.0058697,112.0058697,112.0058697,112.0058697,90.72475442,65.08666667,64.72,52.68390244,50.62292683,50.62292683,50.62292683,50.62292683,50.62292683,68.99657143,68.99657143,68.99657143,68.99657143,46.10463415,38.570201,22.99885714,22.99885714,36.83813099,36.83813099,36.83813099,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,22.99885714,0,0,0,0,0,0,0,0,0,6,6,6,2,2,6,6,6,6,6,5.712771494,5.712771494,0,0,0,,,
low_h2_margin,12,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,13,0.211071968,1753.452711,2.037483536,154.5696207,460.5706626,90.74188507,214.4410924,2.69571493,['u2'],FALSE,13.38697815,1666.788053,16.99894102,176.2572633,510.8674323,89.35386545,215.5479002,0,,TRUE,54.66,52.40666667,52.40666667,52.40666667,52.40666667,52.40666667,53.16,53.16,51.54666667,83.95149373,103.6438194,103.6438194,3.40E-14,13.7,112.0058697,112.0058697,117.6870593,117.6870593,117.6870593,194,194.04,194.16,195.26,194.16,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,34.28872543,34.28872543,22.99885714,22.99885714,36.83813099,36.83813099,38.570201,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,61.88512195,0,0,0,0,0,0,0,0,0,4.294403682,6,6,2,2,6,6,6,6,6,9.858215169,9.860237481,0,0,0,,,
low_h2_margin,13,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,14,0.196674824,1391.498185,-9.974283418,192.9989474,553.670213,95.08728718,219.5988651,14.70748188,['u2'],FALSE,10.37691879,1354.891639,2.951611552,198.0851009,571.5925886,93.18530382,222.1729703,1.781586914,['u2'],FALSE,80.35390947,80.35390947,80.35390947,66.61305143,66.61305143,66.61305143,65.08666667,159.48,154.64,152,142.4,142.4,2.64E-13,13.7,119.4835656,119.4835656,119.4835656,119.4835656,119.4835656,112.0058697,65.08666667,65.08666667,65.08666667,64.72,27.18814313,27.18814313,27.18814313,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,46.10463415,46.10463415,22.99885714,22.99885714,39.11791635,39.11791635,39.11791635,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,22.99885714,0,0,0,0,0,0,0,0,0,6,6,6,2,2,6,6,6,6,6,6,3.507547965,0,0,0,0,[],TRUE
low_h2_margin,14,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,15,0.14974761,1323.363858,15.33183345,286.0935803,858.1230918,219.2397367,259.1880649,0,,TRUE,13.21011877,1323.363858,19.18671088,286.0935803,858.1230918,215.3848593,259.1880649,0,,TRUE,54.66,52.40666667,52.40666667,52.40666667,52.40666667,52.40666667,53.16,83.95149373,83.95149373,103.6438194,103.6438194,103.6438194,2.29E-14,13.7,52.7202,65.08666667,65.08666667,65.08666667,65.08666667,64.66666667,64.68,65.08666667,65.08666667,64.72,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,34.28872543,34.28872543,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,22.99885714,0,0,0,0,0,0,0,0,0,5.290004545,6,6,2,2,2.850613851,3.507547965,3.507547965,3.507547965,3.507547965,3.319405056,3.32007916,0,0,0,,,
low_h2_margin,15,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,16,0.157982826,1656.367731,12.21950666,172.5348081,499.3343532,90.74188507,214.4410924,0,,TRUE,13.35705256,1654.050469,17.25431788,170.9945939,498.4382302,89.35386545,215.5479002,0,,TRUE,54.66,52.40666667,52.40666667,52.40666667,52.40666667,52.40666667,53.16,83.95149373,51.54666667,83.95149373,103.6438194,103.6438194,3.47E-13,13.7,112.0058697,112.0058697,117.6870593,117.6870593,117.6870593,194,194.04,194.16,195.26,194.16,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,34.28872543,34.28872543,22.99885714,22.99885714,36.83813099,36.83813099,38.570201,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,61.88512195,0,0,0,0,0,0,0,0,0,4.294403682,6,6,2,2,6,6,6,6,6,9.858215169,9.860237481,0,0,0,,,
low_h2_margin,16,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,17,0.925476551,1503.296312,-7.201818,181.7509024,314.9234649,80.58340088,161.5410917,11.93501647,"['u2', 'u5']",FALSE,9.751138449,1465.371598,3.534925383,188.5671769,333.7190242,80.58340088,163.1172287,1.198273082,"['u2', 'u5']",FALSE,163.98,157.22,157.22,157.22,157.22,157.22,127.3482,154.64,154.64,152,142.4,142.4,6.64E-13,13.7,122.0087843,122.0087843,112.0058697,114.7247988,119.0465238,122.0087843,112.0058697,65.08666667,65.08666667,98.82711532,52.68390244,50.62292683,50.62292683,50.62292683,50.62292683,50.62292683,68.99657143,68.99657143,68.99657143,68.99657143,46.10463415,46.10463415,22.99885714,22.99885714,39.88780011,39.88780011,36.83813099,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,32.82021809,0,0,0,0,0,0,0,0,0,6,6,6,2,2,6,6,6,6,6,6,6,0,0,0,0,[],TRUE
low_h2_margin,17,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,18,0.206642389,1636.969357,-4.292735905,133.2000048,396.9536745,80.58340088,207.8578357,9.025934371,"['u2', 'u5']",FALSE,12.4484365,1664.428588,3.343140054,119.3466569,373.4845644,80.58340088,210.0851865,1.390058411,"['u2', 'u5']",FALSE,54.66,52.40666667,52.40666667,52.40666667,52.40666667,52.40666667,53.16,117.6870593,145.2926658,145.2926658,117.6870593,117.6870593,3.91E-13,13.7,117.6870593,117.6870593,117.6870593,117.6870593,193.56,194,194.04,194.16,195.26,194.16,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,38.570201,38.570201,22.99885714,22.99885714,38.570201,38.570201,38.570201,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,61.88512195,0,0,0,0,0,0,0,0,0,7.395679012,6,6,2,2,6,6,6,6,9.835969732,9.510794206,10.20765844,0,0,0,0,[],TRUE
low_h2_margin,18,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,19,0.175047874,1628.274653,10.60523051,221.1262126,493.2447161,91.90030535,184.0998653,0,,TRUE,13.7708199,1594.041887,21.43631878,225.231635,510.4186852,90.59096053,187.5314957,0,,TRUE,157.22,157.22,157.22,157.22,157.22,66.61305143,53.16,79.19301121,51.54666667,79.19301121,97.76914964,97.76914964,4.16E-13,13.7,112.0058697,117.6870593,117.6870593,117.6870593,117.6870593,117.6870593,117.6870593,95.32651802,95.32651802,95.32651802,50.62292683,50.62292683,50.62292683,50.62292683,50.62292683,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,32.49766757,32.49766757,22.99885714,22.99885714,36.83813099,38.570201,38.570201,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,31.75296281,0,0,0,0,0,0,0,0,0,4.053825226,6,6,2,2,6,6,6,6,6,6,6,0,0,0,,,
low_h2_margin,19,TRUE,FALSE,3,1,0.8,1,700,3.28,50,10,2,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,20,0.281413078,1546.909628,1.047002605,224.3662211,654.9982737,114.0540495,231.5815927,3.686195861,['u2'],FALSE,13.32433343,1520.376615,10.31421889,228.4522895,669.6728014,110.3456341,233.7952082,0,,TRUE,54.66,52.40666667,52.40666667,52.40666667,52.40666667,52.40666667,53.16,95.32651802,95.32651802,117.6870593,117.6870593,117.6870593,4.30E-11,13.7,112.0058697,90.72475442,90.72475442,90.72475442,112.0058697,112.0058697,112.0058697,90.72475442,112.0058697,112.0058697,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,22.99885714,68.99657143,68.99657143,68.99657143,68.99657143,38.570201,38.570201,22.99885714,22.99885714,36.83813099,30.3499861,30.3499861,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,68.99657143,36.83813099,0,0,0,0,0,0,0,0,0,6,6,6,2,2,6,4.8695,4.8695,4.8695,6,5.712771494,5.712771494,0,0,0,,,
