run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks,converged,vstar_is_lower_bound,cost_of_stability_vstar,weak_eps,time_rowgen_s,n_coalitions
low_h2_margin_6p,11,6,700,2.0,3.0,56.0,150.0,-2096.9915316957363,-2122.7819114564245,-25.79037976068821,4.2983966267813685,2.48,16.51,0.1425,191.52,0.1425,0.0,1.0,0.003145590132341,0.003145590132341,0.1424999999999999,0.0,0.1393544098676588,1.0,24,23,4.831690603168681e-13,dinkelbach,-0.0,True,4.298396626781383,True,4.2983966267813685,2,0.81,0.257478172381957,38.62172585729356,0.4487586601868351,0.573756442437811,0.191280487804878,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,3.72,19
low_h2_margin_6p,12,6,700,2.0,3.0,56.0,150.0,-2330.0772826433054,-2353.753492851594,-23.676210208288467,3.9460350347147446,0.62,18.01,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0069870535469751,0.1424999999999999,0.0069870535469751,0.1355129464530247,0.9509680452843848,24,23,8.526512829121202e-14,dinkelbach,-0.0,True,3.946035034714747,True,3.9460350347147446,1,0.46,0.5317355172502805,79.76032758754206,1.0104586925664627,0.5262318204217988,0.4787231753161822,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,2.76,19
low_h2_margin_6p,13,6,700,2.0,3.0,56.0,150.0,-2748.110782892299,-2767.042353892668,-18.93157100036888,3.1552618333948126,0.25,17.84,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,24,23,1.7337242752546445e-12,dinkelbach,-0.0,True,3.1552618333948104,True,3.1552618333948126,1,0.54,0.3966737015137842,59.50105522706763,0.9538125753918206,0.4158822306896436,0.5571388738780364,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,3.35,19
low_h2_margin_6p,14,6,700,2.0,3.0,56.0,150.0,-2473.6519002340906,-2493.004767410994,-19.3528671769036,3.2254778628172667,0.79,19.59,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0528046537600079,0.1425,0.0528046537600079,0.089695346239992,0.6294410262455584,24,23,7.673861546209082e-13,dinkelbach,-0.0,True,3.2254778628172645,True,3.2254778628172667,1,0.97,0.6923568569507509,103.85352854261264,0.9538125753918206,0.7258835486272917,0.2614557184410697,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,2.6,17
low_h2_margin_6p,15,6,700,2.0,3.0,56.0,150.0,-3087.860302810945,-3089.348440605079,-1.4881377941337632,0.2480229656889605,0.12,18.29,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,1.8758328224066645e-12,dinkelbach,-0.0,True,0.2480229656889605,True,0.2480229656889605,1,0.36,0.1619835666441412,24.297534996621188,0.8153367413469506,0.1986707558113247,0.6533531747028093,ok,True,False,1.4210854715202006e-13,2.3684757858670007e-14,2.31,17
low_h2_margin_6p,16,6,700,2.0,3.0,56.0,150.0,-2724.499580557544,-2748.243708768929,-23.744128211385487,3.957354701897581,0.95,16.32,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,6.536993168992923e-13,dinkelbach,-0.0,True,3.9573547018975783,True,3.957354701897581,1,0.54,0.3454034085037661,51.81051127556493,0.3467533749048951,0.9961068399074724,0.0013499664011289,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,2.37,17
low_h2_margin_6p,17,6,700,2.0,3.0,56.0,150.0,-2229.643124042201,-2257.7955905407957,-28.15246649859409,4.692077749765683,0.71,18.27,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0528046537600079,0.1424999999999998,0.0528046537600079,0.0896953462399919,0.6294410262455581,24,23,-2.8421709430404014e-14,dinkelbach,-0.0,True,4.692077749765683,True,4.692077749765683,1,0.58,0.8579894327312092,128.6984149096814,0.9065565471602004,0.9464268229255768,0.0485671144289912,ok,True,False,-3.410605131648481e-13,-5.684341886080803e-14,3.04,18
low_h2_margin_6p,18,6,700,2.0,3.0,56.0,150.0,-2507.841780300875,-2535.8356694248646,-27.993889123989447,4.665648187331574,1.62,18.94,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,7.673861546209082e-13,dinkelbach,-0.0,True,4.665648187331574,True,4.665648187331574,1,0.86,0.5071474524359727,76.07211786539591,0.908812705356826,0.5580329692209265,0.4016652529208534,ok,True,False,0.0,0.0,3.83,19
low_h2_margin_6p,19,6,700,2.0,3.0,56.0,150.0,-2719.369930985242,-2736.0575464228004,-16.687615437558634,2.781269239593106,0.52,16.99,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0719373073428701,0.1425,0.0719373073428701,0.0705626926571298,0.4951767905763498,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,2.781269239593108,True,2.781269239593106,1,0.47,0.2805246143541302,42.07869215311953,0.8153367413469506,0.344059822314273,0.5348121269928203,ok,True,False,1.4210854715202006e-13,2.3684757858670007e-14,3.19,17
low_h2_margin_6p,20,6,700,2.0,3.0,56.0,150.0,-2845.2841497176114,-2852.891210437499,-7.607060719887613,1.267843453314602,0.26,19.87,0.1425,191.52,0.1425,0.0,1.0,0.0,0.003145590132341,0.1425,0.003145590132341,0.1393544098676589,0.9779256832818172,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,1.2678434533146046,True,1.267843453314602,1,0.38,0.4682861793810013,70.24292690715019,0.9538125753918206,0.4909624715197659,0.4855263960108193,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,2.82,19
