run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
low_h2_margin_6p,11,6,700,2.0,3.0,56.0,150.0,-2096.9915316957363,-2122.7819114564245,-25.79037976068821,4.2983966267813685,2.48,16.51,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0031455901323410303,0.0031455901323410303,0.1424999999999999,0.0,0.13935440986765887,1.0,24,23,4.831690603168681e-13,dinkelbach,-0.0,True,4.298396626781383,True,4.2983966267813685,2,0.81,0.257478172381957,38.621725857293555,0.4487586601868351,0.573756442437811,0.19128048780487805,ok
low_h2_margin_6p,12,6,700,2.0,3.0,56.0,150.0,-2330.0772826433054,-2353.753492851594,-23.676210208288467,3.9460350347147446,0.62,18.01,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.006987053546975187,0.14249999999999996,0.006987053546975187,0.13551294645302478,0.9509680452843847,24,23,8.526512829121202e-14,dinkelbach,-0.0,True,3.946035034714747,True,3.9460350347147446,1,0.46,0.5317355172502805,79.76032758754206,1.0104586925664627,0.5262318204217988,0.47872317531618225,ok
low_h2_margin_6p,13,6,700,2.0,3.0,56.0,150.0,-2748.110782892299,-2767.042353892668,-18.931571000368876,3.1552618333948126,0.25,17.84,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,24,23,1.7337242752546445e-12,dinkelbach,-0.0,True,3.1552618333948104,True,3.1552618333948126,1,0.54,0.3966737015137842,59.50105522706763,0.9538125753918206,0.4158822306896436,0.5571388738780364,ok
low_h2_margin_6p,14,6,700,2.0,3.0,56.0,150.0,-2473.6519002340906,-2493.004767410994,-19.3528671769036,3.2254778628172667,0.79,19.59,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.05280465376000793,0.14250000000000002,0.05280465376000793,0.08969534623999209,0.6294410262455584,24,23,7.673861546209082e-13,dinkelbach,-0.0,True,3.2254778628172645,True,3.2254778628172667,1,0.97,0.6923568569507509,103.85352854261264,0.9538125753918206,0.7258835486272917,0.26145571844106974,ok
low_h2_margin_6p,15,6,700,2.0,3.0,56.0,150.0,-3087.860302810945,-3089.348440605079,-1.4881377941337632,0.24802296568896054,0.12,18.29,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,1.8758328224066645e-12,dinkelbach,-0.0,True,0.24802296568896054,True,0.24802296568896054,1,0.36,0.16198356664414126,24.297534996621188,0.8153367413469506,0.19867075581132476,0.6533531747028093,ok
low_h2_margin_6p,16,6,700,2.0,3.0,56.0,150.0,-2724.499580557544,-2748.2437087689295,-23.744128211385487,3.957354701897581,0.95,16.32,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,6.536993168992922e-13,dinkelbach,-0.0,True,3.9573547018975788,True,3.957354701897581,1,0.54,0.34540340850376616,51.81051127556493,0.3467533749048951,0.9961068399074725,0.0013499664011289436,ok
low_h2_margin_6p,17,6,700,2.0,3.0,56.0,150.0,-2229.643124042201,-2257.7955905407953,-28.152466498594094,4.692077749765683,0.71,18.27,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.05280465376000793,0.14249999999999988,0.05280465376000793,0.08969534623999195,0.6294410262455581,24,23,-2.842170943040401e-14,dinkelbach,-0.0,True,4.692077749765683,True,4.692077749765683,1,0.58,0.8579894327312092,128.6984149096814,0.9065565471602004,0.9464268229255767,0.0485671144289912,ok
low_h2_margin_6p,18,6,700,2.0,3.0,56.0,150.0,-2507.841780300875,-2535.8356694248646,-27.993889123989447,4.665648187331574,1.62,18.94,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,7.673861546209082e-13,dinkelbach,-0.0,True,4.665648187331574,True,4.665648187331574,1,0.86,0.5071474524359727,76.07211786539591,0.9088127053568261,0.5580329692209265,0.4016652529208534,ok
low_h2_margin_6p,19,6,700,2.0,3.0,56.0,150.0,-2719.369930985242,-2736.0575464228004,-16.687615437558634,2.781269239593106,0.52,16.99,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.07193730734287014,0.1425,0.07193730734287014,0.07056269265712985,0.49517679057634983,24,23,2.842170943040401e-14,dinkelbach,-0.0,True,2.781269239593108,True,2.781269239593106,1,0.47,0.28052461435413023,42.07869215311953,0.8153367413469506,0.34405982231427307,0.5348121269928203,ok
low_h2_margin_6p,20,6,700,2.0,3.0,56.0,150.0,-2845.2841497176114,-2852.891210437499,-7.607060719887613,1.2678434533146021,0.26,19.87,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0031455901323410303,0.14250000000000002,0.0031455901323410303,0.13935440986765898,0.9779256832818173,24,23,2.842170943040401e-14,dinkelbach,-0.0,True,1.2678434533146046,True,1.2678434533146021,1,0.38,0.4682861793810013,70.24292690715019,0.9538125753918206,0.4909624715197659,0.4855263960108193,ok
low_h2_margin_6p,21,6,700,2.0,3.0,56.0,150.0,-2596.7269380500625,-2624.558080784747,-27.831142734684363,4.6385237891140605,2.45,15.91,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,2.842170943040401e-14,dinkelbach,-0.0,True,4.6385237891140605,True,4.6385237891140605,2,1.0,0.6740754159637654,101.1113123945648,0.9706349373782261,0.6944685277706002,0.29655952141446074,ok
low_h2_margin_6p,22,6,700,2.0,3.0,56.0,150.0,-2991.526399082193,-2996.204590975006,-4.67819189281272,0.7796986488021199,0.12,20.81,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,1.6484591469634324e-12,dinkelbach,-0.0,True,0.7796986488021176,True,0.7796986488021199,1,0.34,0.1104976225975125,16.574643389626875,0.8153367413469506,0.13552390931747843,0.704839118749438,ok
low_h2_margin_6p,23,6,700,2.0,3.0,56.0,150.0,-2697.0171184191327,-2705.3839474543965,-8.36682903526389,1.3944715058773152,0.26,19.37,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,0.0,dinkelbach,-0.0,True,1.3944715058773127,True,1.3944715058773152,1,0.5,0.8285305586466094,124.27958379699142,0.9538125753918206,0.8686513262904443,0.12528201674521122,ok
low_h2_margin_6p,24,6,700,2.0,3.0,56.0,150.0,-1968.213921046939,-1989.0973208652406,-20.88339981830154,3.4805666363835903,0.48,17.5,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,24,23,2.5579538487363607e-13,dinkelbach,-0.0,True,3.4805666363835925,True,3.4805666363835903,1,0.65,0.5584193524338734,83.76290286508102,1.0633383233428233,0.5251568011565378,0.5049189709089499,ok
low_h2_margin_6p,25,6,700,2.0,3.0,56.0,150.0,-2301.8611050913187,-2321.53874342813,-19.67763833681147,3.279606389468578,0.55,17.13,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.006987053546975187,0.14250000000000002,0.006987053546975187,0.13551294645302484,0.9509680452843847,24,22,0.11354048313611997,dinkelbach,-0.0,True,3.279606389468576,True,3.279606389468578,1,0.45,0.684370538273707,102.65558074105604,0.8315897315593319,0.8229665570670636,0.14721919328562494,ok
low_h2_margin_6p,26,6,700,2.0,3.0,56.0,150.0,-2332.7985758132513,-2341.8986483037183,-9.100072490467028,1.5166787484111712,0.13,18.5,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0031455901323410303,0.0031455901323410303,0.1424999999999999,0.0,0.13935440986765887,1.0,24,23,4.831690603168681e-13,dinkelbach,-0.0,True,1.5166787484112056,True,1.5166787484111712,2,0.44,0.11814395542280959,17.721593313421437,0.5015077517913575,0.23557752597204332,0.38336379636854795,ok
low_h2_margin_6p,27,6,700,2.0,3.0,56.0,150.0,-2750.7469492722057,-2766.817439268883,-16.070489996677225,2.678414999446204,0.31,16.79,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,0.0,dinkelbach,-0.0,True,2.678414999446204,True,2.678414999446204,1,0.47,0.5103176852195337,76.54765278293006,0.6575368785051586,0.7761050397350908,0.14721919328562494,ok
low_h2_margin_6p,28,6,700,2.0,3.0,56.0,150.0,-1299.01811325258,-1320.147633369342,-21.129520116762023,3.5215866861270038,0.3,19.36,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14249999999999996,0.0,0.14249999999999996,1.0,24,23,0.0,dinkelbach,-0.0,True,3.521586686127055,True,3.5215866861270038,2,0.48,0.5586743202582788,83.80114803874181,0.6076266413470304,0.9194368420380143,0.04895232108875158,ok
low_h2_margin_6p,29,6,700,2.0,3.0,56.0,150.0,-2927.778410370744,-2934.2709302560347,-6.492519885290676,1.082086647548446,0.3,20.12,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,3.694822225952521e-13,dinkelbach,-0.0,True,1.0820866475484436,True,1.082086647548446,1,0.47,0.4545899219555622,68.18848829333433,0.9538125753918206,0.4766029864607513,0.49922265343625843,ok
low_h2_margin_6p,30,6,700,2.0,3.0,56.0,150.0,-3112.4724139606556,-3120.602523162275,-8.130109201619234,1.3550182002698723,0.14,18.52,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,5.684341886080802e-14,dinkelbach,-0.0,True,1.3550182002698747,True,1.3550182002698723,1,0.64,0.2530388527693586,37.955827915403795,0.9538125753918206,0.26529200735837616,0.700773722622462,ok
low_h2_margin_6p,31,6,700,2.0,3.0,56.0,150.0,-2743.6539844229114,-2768.897192423196,-25.24320800028454,4.207201333380756,0.6,15.83,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0031455901323410303,0.14250000000000002,0.0031455901323410303,0.13935440986765898,0.9779256832818173,24,23,0.0,dinkelbach,-0.0,True,4.207201333380759,True,4.207201333380756,1,0.49,0.44337538842219104,66.50630826332866,0.9538125753918206,0.4648454003031518,0.5104371869696296,ok
