run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
export_cap_020_6p,1,6,700,3.3333333333333335,1.5,56.0,150.0,-2138.5148189526803,-2143.822347915143,-5.307528962462584,0.8845881604104306,1.12,25.25,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.07936206085805159,0.14250000000000002,0.07936206085805159,0.06313793914194843,0.44307325713648016,23,15,0.5244529282148278,dinkelbach,-0.0,True,0.8845881604104306,True,0.8845881604104306,1,1.11,0.49729334290823546,74.59400143623532,1.0164520593211201,0.4892442672017149,0.5191587164128847,ok
export_cap_020_6p,2,6,700,3.3333333333333335,1.5,56.0,150.0,-2042.1007182654128,-2048.542585195971,-6.441866930558035,1.0736444884263392,0.51,28.79,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,0.0,dinkelbach,-0.0,True,-0.0,True,1.0736444884263392,0,1.19,0.30320269113638787,45.48040367045818,0.6142710116425398,0.49359759029753686,0.31106832050615196,ok
export_cap_020_6p,3,6,700,3.3333333333333335,1.5,56.0,150.0,-1860.4724456552187,-1862.680114571275,-2.2076689160562637,0.3679448193427106,0.15,21.84,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0793620608580516,0.14250000000000002,0.0793620608580516,0.06313793914194842,0.44307325713648005,24,22,2.842170943040401e-14,dinkelbach,-0.0,True,0.3679448193427106,True,0.3679448193427106,1,0.35,0.5325481562628245,79.88222343942367,0.5861756850016678,0.9085128740222468,0.053627528738843355,ok
export_cap_020_6p,4,6,700,3.3333333333333335,1.5,56.0,150.0,-2106.378568067065,-2109.5762005662455,-3.1976324991805996,0.5329387498634333,0.24,27.09,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,1.5973000699887052e-11,dinkelbach,-0.0,True,-0.0,True,0.5329387498634333,0,0.47,0.5381168682172822,80.71753023259234,0.993849703955944,0.5414469271111603,0.45573283573866175,ok
export_cap_020_6p,5,6,700,3.3333333333333335,1.5,56.0,150.0,-2100.1512944739225,-2103.2967716738326,-3.1454771999101467,0.5242461999850244,0.37,28.93,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.044290732644807096,0.14250000000000002,0.044290732644807096,0.09820926735519292,0.689187841089073,24,23,0.04211526022345424,dinkelbach,-0.0,True,0.5242461999850244,True,0.5242461999850244,1,0.79,0.461389037084163,69.20835556262445,0.9136938606846261,0.5049711472707572,0.4523048236004631,ok
export_cap_020_6p,6,6,700,3.3333333333333335,1.5,56.0,150.0,-2297.5742181350092,-2303.547188356352,-5.972970221342621,0.9954950368904368,0.17,31.64,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.03409779594744744,0.14250000000000002,0.03409779594744744,0.10840220405255258,0.7607172214214215,24,22,1.1368683772161603e-13,dinkelbach,-0.0,True,2.2837842728051783e-12,True,0.9954950368904368,0,1.28,0.33950994926785416,50.926492390178126,0.9790710947180655,0.3467674115796666,0.6395611454502114,ok
export_cap_020_6p,7,6,700,3.3333333333333335,1.5,56.0,150.0,-2243.4228604729637,-2248.406820106081,-4.983959633117138,0.8306599388528563,0.64,26.19,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14249999999999993,0.0,0.14249999999999993,1.0,23,23,6.536993168992922e-13,dinkelbach,-0.0,True,-0.0,True,0.8306599388528563,0,0.83,0.2094035564571008,31.41053346856512,0.6188071129142017,0.33839875477665177,0.40940355645710086,ok
export_cap_020_6p,8,6,700,3.3333333333333335,1.5,56.0,150.0,-2334.361239589679,-2340.0811963426554,-5.719956752976486,0.9533261254960811,0.4,26.25,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.003662502774261306,0.07582223324192514,0.14250000000000002,0.07215973046766383,0.06667776675807488,0.480257625572594,24,24,4.831690603168681e-13,dinkelbach,-0.0,True,-0.0,True,0.9533261254960811,0,0.61,0.1771840822384123,26.577612335761845,0.5543681644768246,0.319614461277059,0.37718408223841227,ok
export_cap_020_6p,9,6,700,3.3333333333333335,1.5,56.0,150.0,-2380.230292981673,-2380.691769291036,-0.4614763093632064,0.07691271822720107,0.19,41.42,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.03409779594744744,0.14250000000000002,0.03409779594744744,0.10840220405255258,0.7607172214214215,24,23,1.1652900866465643e-12,dinkelbach,-0.0,True,3.8336001040306655e-13,True,0.07691271822720107,0,0.78,0.23713264087521677,35.56989613128251,0.6742652817504335,0.35169042110488924,0.43713264087521675,ok
export_cap_020_6p,10,6,700,3.3333333333333335,1.5,56.0,150.0,-1785.4988703027366,-1787.4025823251745,-1.9037120224379578,0.31728533707299295,0.53,26.08,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.03409779594744747,0.14250000000000002,0.03409779594744747,0.10840220405255255,0.7607172214214213,22,23,0.0,dinkelbach,-0.0,True,-0.0,True,0.31728533707299295,0,0.31,0.993849703955944,149.0774555933916,1.0510837794737677,0.9455475608742832,0.05723407551782378,ok
export_cap_020_6p,11,6,700,3.3333333333333335,1.5,56.0,150.0,-1662.0807100027748,-1665.4113144988712,-3.3306044960963845,0.5551007493493975,0.24,20.89,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,23,22,2.2737367544323206e-13,dinkelbach,-0.0,True,-0.0,True,0.5551007493493975,0,0.64,0.7223886033755482,108.35829050633224,1.0997315984204385,0.6568771911374794,0.37734299504489033,ok
export_cap_020_6p,12,6,700,3.3333333333333335,1.5,56.0,150.0,-1787.2619836115864,-1791.5528162378912,-4.290832626304791,0.7151387710507985,0.15,21.09,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.06934793370946211,0.14250000000000002,0.06934793370946211,0.0731520662905379,0.5133478336178098,24,23,2.842170943040401e-14,dinkelbach,-0.0,True,0.7151387710507985,True,0.7151387710507985,1,0.44,0.6062067511709562,90.93101267564343,1.0438638788278283,0.5807335261487117,0.43765712765687204,ok
export_cap_020_6p,13,6,700,3.3333333333333335,1.5,56.0,150.0,-2058.351799009029,-2066.7257218012987,-8.373922792269695,1.395653798711616,0.62,30.06,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,22,1.0231815394945443e-12,dinkelbach,-0.0,True,-0.0,True,1.395653798711616,0,0.65,0.4068614601465983,61.029219021989746,0.8215885496629607,0.49521315786777287,0.4147270895163624,ok
export_cap_020_6p,14,6,700,3.3333333333333335,1.5,56.0,150.0,-1854.6317194914143,-1858.0758645886683,-3.4441450972540224,0.5740241828756704,0.2,28.74,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.07922909163725514,0.14250000000000002,0.07922909163725514,0.06327090836274488,0.4440063744754026,24,23,2.842170943040401e-14,dinkelbach,-0.0,True,0.5740241828756704,True,0.5740241828756704,1,0.39,0.7453801925719292,111.80702888578938,1.0438638788278283,0.7140588037292073,0.29848368625589905,ok
export_cap_020_6p,15,6,700,3.3333333333333335,1.5,56.0,150.0,-2325.2719061910866,-2327.093419519102,-1.8215133280154987,0.3035855546692498,0.16,26.94,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.03409779594744744,0.14250000000000002,0.03409779594744744,0.10840220405255258,0.7607172214214215,23,21,5.968558980384842e-13,dinkelbach,-0.0,True,-0.0,True,0.3035855546692498,0,0.88,0.20486651910717188,30.72997786607578,0.6097330382143438,0.33599379772357635,0.40486651910717186,ok
export_cap_020_6p,16,6,700,3.3333333333333335,1.5,56.0,150.0,-2053.5694937513244,-2058.704722529298,-5.13522877797368,0.8558714629956133,0.56,24.59,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14249999999999993,0.0,0.14249999999999993,1.0,24,23,0.0,dinkelbach,-0.0,True,-0.0,True,0.8558714629956133,0,1.0,0.34357962824673016,51.53694423700952,0.7746262463679554,0.44354245658173364,0.43104661812122524,ok
export_cap_020_6p,17,6,700,3.3333333333333335,1.5,56.0,150.0,-1714.7960024345898,-1717.180220824302,-2.3842183897122595,0.3973697316187099,0.16,24.04,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0793620608580516,0.14250000000000002,0.0793620608580516,0.06313793914194842,0.44307325713648005,24,23,2.842170943040401e-14,dinkelbach,-0.0,True,0.3973697316187099,True,0.3973697316187099,1,0.44,0.8802126739238814,132.0319010885822,1.0359982494580642,0.8496275687573073,0.15578557553418282,ok
export_cap_020_6p,18,6,700,3.3333333333333335,1.5,56.0,150.0,-1894.213538449728,-1897.5053495386603,-3.2918110889322634,0.5486351814887106,0.16,31.13,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,22,1.8758328224066645e-12,dinkelbach,-0.0,True,-0.0,True,0.5486351814887106,0,0.34,0.5242489182209545,78.63733773314318,0.9844193711911818,0.5325463248316569,0.4601704529702273,ok
export_cap_020_6p,19,6,700,3.3333333333333335,1.5,56.0,150.0,-2015.9835493320745,-2019.4101727200598,-3.4266233879852734,0.5711038979975456,0.59,24.66,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.07553770760149459,0.14250000000000002,0.07553770760149459,0.06696229239850543,0.4699108238491609,24,24,1.1937117960769683e-12,dinkelbach,-0.0,True,0.5711038979975456,True,0.5711038979975456,1,0.55,0.2563514988788195,38.45272483182292,0.5787805400622248,0.4429165825984044,0.3224290411834053,ok
export_cap_020_6p,20,6,700,3.3333333333333335,1.5,56.0,150.0,-2125.039097384756,-2126.9388616656006,-1.8997642808444652,0.3166273801407442,0.16,28.17,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,22,2.842170943040401e-14,dinkelbach,-0.0,True,-0.0,True,0.3166273801407442,0,0.31,0.5095732189479334,76.43598284219001,0.9618780425483975,0.5297690522156752,0.4523048236004641,ok
export_cap_020_6p,21,6,700,3.3333333333333335,1.5,56.0,150.0,-1941.4459063774923,-1947.5453856360982,-6.099479258605925,1.0165798764343208,0.26,27.36,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.04315893833084044,0.14250000000000002,0.04315893833084044,0.09934106166915957,0.6971302573274355,23,24,2.842170943040401e-14,dinkelbach,-0.0,True,-2.0930479571745764e-13,True,1.0165798764343208,0,0.77,0.6716702062186136,100.75053093279205,1.0438638788278283,0.6434461617474905,0.37219367260921465,ok
export_cap_020_6p,22,6,700,3.3333333333333335,1.5,56.0,150.0,-2237.0539881200957,-2240.884645359134,-3.8306572390383735,0.6384428731730623,0.23,27.1,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.07936206085805159,0.14250000000000002,0.07936206085805159,0.06313793914194843,0.44307325713648016,23,22,0.006131011318302626,dinkelbach,-0.0,True,-3.3911762287175407e-13,True,0.6384428731730623,0,0.78,0.3041834357843377,45.62751536765066,0.7677684502854211,0.3961916326090975,0.46358501450108336,ok
