run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks,converged,vstar_is_lower_bound,cost_of_stability_vstar,weak_eps,time_rowgen_s,n_coalitions
export_cap_020_6p,11,6,700,3.333333333333333,1.5,56.0,150.0,-1662.0807100027748,-1665.4113144988712,-3.3306044960963845,0.5551007493493975,0.24,20.89,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,22,2.273736754432321e-13,dinkelbach,-0.0,True,-0.0,True,0.5551007493493975,0,0.64,0.7223886033755482,108.35829050633224,1.0997315984204383,0.6568771911374794,0.3773429950448903,ok,True,False,0.0,0.0,2.78,18
export_cap_020_6p,12,6,700,3.333333333333333,1.5,56.0,150.0,-1787.2619836115864,-1791.5528162378912,-4.290832626304791,0.7151387710507985,0.15,21.09,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0693479337094621,0.1425,0.0693479337094621,0.0731520662905379,0.5133478336178098,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,0.7151387710507985,True,0.7151387710507985,1,0.44,0.6062067511709562,90.93101267564344,1.0438638788278285,0.5807335261487117,0.437657127656872,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,1.96,15
export_cap_020_6p,13,6,700,3.333333333333333,1.5,56.0,150.0,-2058.351799009029,-2066.7257218012987,-8.373922792269695,1.395653798711616,0.62,30.06,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,22,1.0231815394945445e-12,dinkelbach,-0.0,True,-0.0,True,1.395653798711616,0,0.65,0.4068614601465983,61.02921902198975,0.8215885496629607,0.4952131578677728,0.4147270895163624,ok,True,False,1.6342482922482304e-13,2.7237471537470508e-14,2.98,18
export_cap_020_6p,14,6,700,3.333333333333333,1.5,56.0,150.0,-1854.6317194914143,-1858.0758645886683,-3.4441450972540224,0.5740241828756704,0.2,28.74,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0792290916372551,0.1425,0.0792290916372551,0.0632709083627448,0.4440063744754026,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,0.5740241828756704,True,0.5740241828756704,1,0.39,0.7453801925719292,111.80702888578938,1.0438638788278285,0.7140588037292073,0.298483686255899,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,2.86,18
export_cap_020_6p,15,6,700,3.333333333333333,1.5,56.0,150.0,-2325.2719061910866,-2327.093419519102,-1.8215133280154987,0.3035855546692498,0.16,26.94,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0340977959474474,0.1425,0.0340977959474474,0.1084022040525525,0.7607172214214215,23,21,5.968558980384843e-13,dinkelbach,-0.0,True,-0.0,True,0.3035855546692498,0,0.88,0.2048665191071718,30.72997786607578,0.6097330382143438,0.3359937977235763,0.4048665191071718,ok,True,False,-2.842170943040401e-13,-4.7369515717340014e-14,2.99,18
export_cap_020_6p,16,6,700,3.333333333333333,1.5,56.0,150.0,-2053.5694937513244,-2058.704722529298,-5.13522877797368,0.8558714629956133,0.56,24.59,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,24,23,0.0,dinkelbach,-0.0,True,-0.0,True,0.8558714629956133,0,1.0,0.3435796282467301,51.53694423700952,0.7746262463679554,0.4435424565817336,0.4310466181212252,ok,True,False,1.7053025658242404e-13,2.8421709430404014e-14,3.36,18
export_cap_020_6p,17,6,700,3.333333333333333,1.5,56.0,150.0,-1714.7960024345898,-1717.180220824302,-2.3842183897122595,0.3973697316187099,0.16,24.04,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0793620608580516,0.1425,0.0793620608580516,0.0631379391419484,0.44307325713648,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,0.3973697316187099,True,0.3973697316187099,1,0.44,0.8802126739238814,132.0319010885822,1.0359982494580642,0.8496275687573073,0.1557855755341828,ok,True,False,1.7053025658242404e-13,2.8421709430404014e-14,2.76,18
export_cap_020_6p,18,6,700,3.333333333333333,1.5,56.0,150.0,-1894.213538449728,-1897.5053495386603,-3.291811088932264,0.5486351814887106,0.16,31.13,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,22,1.8758328224066645e-12,dinkelbach,-0.0,True,-0.0,True,0.5486351814887106,0,0.34,0.5242489182209545,78.63733773314318,0.9844193711911818,0.5325463248316569,0.4601704529702273,ok,True,False,1.6342482922482304e-13,2.7237471537470508e-14,2.83,18
export_cap_020_6p,19,6,700,3.333333333333333,1.5,56.0,150.0,-2015.9835493320743,-2019.41017272006,-3.426623387985273,0.5711038979975456,0.59,24.66,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0755377076014945,0.1425,0.0755377076014945,0.0669622923985054,0.4699108238491609,24,24,1.1937117960769685e-12,dinkelbach,-0.0,True,0.5711038979975456,True,0.5711038979975456,1,0.55,0.2563514988788195,38.45272483182292,0.5787805400622248,0.4429165825984044,0.3224290411834053,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,1.96,15
export_cap_020_6p,20,6,700,3.333333333333333,1.5,56.0,150.0,-2125.039097384756,-2126.9388616656006,-1.8997642808444648,0.3166273801407442,0.16,28.17,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,22,2.8421709430404014e-14,dinkelbach,-0.0,True,-0.0,True,0.3166273801407442,0,0.31,0.5095732189479334,76.43598284219001,0.9618780425483976,0.5297690522156752,0.4523048236004641,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,2.29,15
export_cap_020_6p,21,6,700,3.333333333333333,1.5,56.0,150.0,-1941.4459063774923,-1947.5453856360984,-6.099479258605925,1.0165798764343208,0.26,27.36,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0431589383308404,0.1425,0.0431589383308404,0.0993410616691595,0.6971302573274355,23,24,2.8421709430404014e-14,dinkelbach,-0.0,True,-2.0930479571745766e-13,True,1.0165798764343208,0,0.77,0.6716702062186136,100.75053093279205,1.0438638788278285,0.6434461617474905,0.3721936726092146,ok,True,False,1.1368683772161605e-13,1.8947806286936004e-14,3.63,20
export_cap_020_6p,22,6,700,3.333333333333333,1.5,56.0,150.0,-2237.053988120096,-2240.884645359134,-3.8306572390383735,0.6384428731730623,0.23,27.1,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0793620608580515,0.1425,0.0793620608580515,0.0631379391419484,0.4430732571364801,23,22,0.0061310113183026,dinkelbach,-0.0,True,-3.391176228717541e-13,True,0.6384428731730623,0,0.78,0.3041834357843377,45.62751536765066,0.7677684502854211,0.3961916326090975,0.4635850145010833,ok,True,False,-2.842170943040401e-13,-4.7369515717340014e-14,2.67,18
export_cap_020_6p,23,6,700,3.333333333333333,1.5,56.0,150.0,-2046.1207581318945,-2047.9954920701075,-1.8747339382127848,0.3124556563687974,0.17,31.47,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0340977959474474,0.1425,0.0340977959474474,0.1084022040525525,0.7607172214214215,24,21,3.1263880373444413e-13,dinkelbach,-0.0,True,-0.0,True,0.3124556563687974,0,0.34,0.851595953057184,127.7393929585776,1.0438638788278285,0.8158113048355069,0.1922679257706442,ok,True,False,0.0,0.0,2.71,17
export_cap_020_6p,24,6,700,3.333333333333333,1.5,56.0,150.0,-1638.480164726099,-1641.6479719738122,-3.167807247713199,0.5279678746188665,0.17,28.01,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,22,8.526512829121202e-14,dinkelbach,-0.0,True,-0.0,True,0.5279678746188665,0,0.42,0.6080749251061276,91.21123876591912,1.0919628660833909,0.5568641059078745,0.4838879409772633,ok,True,False,-1.9895196601282805e-13,-3.315866100213801e-14,1.84,15
export_cap_020_6p,25,6,700,3.333333333333333,1.5,56.0,150.0,-1776.6440560859469,-1780.074984716339,-3.4309286303921454,0.5718214383986909,0.19,21.1,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0793620608580516,0.1425,0.0793620608580516,0.0631379391419484,0.44307325713648,24,23,1.4210854715202006e-13,dinkelbach,-0.0,True,0.5718214383986909,True,0.5718214383986909,1,0.84,0.7548765732031039,113.23148598046558,1.0359982494580642,0.7286465721327073,0.2811216762549603,ok,True,False,0.0,0.0,4.07,16
export_cap_020_6p,26,6,700,3.333333333333333,1.5,56.0,150.0,-1784.3651765313018,-1787.443802837238,-3.078626305936268,0.5131043843227113,0.4,22.81,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,24,2.273736754432321e-13,dinkelbach,-0.0,True,-0.0,True,0.5131043843227113,0,0.56,0.6920836832932988,103.81255249399484,1.0919628660833909,0.6337978193119673,0.3998791827900918,ok,True,False,2.273736754432321e-13,3.7895612573872014e-14,2.57,18
export_cap_020_6p,27,6,700,3.333333333333333,1.5,56.0,150.0,-2029.9682066004125,-2040.5474813134624,-10.579274713050154,1.7632124521750256,0.69,27.5,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0036625027742612,0.1425,0.0036625027742612,0.1388374972257387,0.9742982261455349,23,23,4.932978349547511,dinkelbach,-0.0,True,-0.0,True,1.7632124521750256,0,1.57,0.5768104993032248,86.52157489548372,1.0359982494580642,0.5567678319967792,0.4591877501548393,ok,True,False,1.7053025658242404e-13,2.8421709430404014e-14,2.53,18
export_cap_020_6p,28,6,700,3.333333333333333,1.5,56.0,150.0,-1168.6688925865346,-1172.366244057492,-3.697351470957301,0.6162252451595501,0.15,25.51,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0582124885071431,0.1425,0.0582124885071431,0.0842875114928568,0.5914913087218023,24,23,8.526512829121202e-14,dinkelbach,-0.0,True,0.6162252451595501,True,0.6162252451595501,1,0.35,0.993849703955944,149.0774555933916,1.0621449048248444,0.935700674589064,0.0682952008689004,ok,True,False,2.273736754432321e-13,3.7895612573872014e-14,1.67,13
export_cap_020_6p,29,6,700,3.333333333333333,1.5,56.0,150.0,-2193.4116540012506,-2196.1907910676982,-2.7791370664476744,0.4631895110746124,0.23,30.12,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0921892621363429,0.1425,0.0921892621363429,0.0503107378636571,0.3530578095695235,24,24,9.947598300641405e-13,dinkelbach,-0.0,True,0.4631895110746124,True,0.4631895110746124,1,0.47,0.489975805614106,73.4963708421159,0.9422806292145692,0.5199892584256153,0.4523048236004631,ok,True,False,1.7053025658242404e-13,2.8421709430404014e-14,2.8,18
export_cap_020_6p,30,6,700,3.333333333333333,1.5,56.0,150.0,-2341.545252728557,-2342.7247417311587,-1.179489002601258,0.196581500433543,0.15,39.46,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0340977959474474,0.1425,0.0340977959474474,0.1084022040525525,0.7607172214214215,24,24,3.1263880373444413e-13,dinkelbach,-0.0,True,-0.0,True,0.196581500433543,0,0.64,0.278608943011432,41.7913414517148,0.5699615641731159,0.4888205811134474,0.2913526211616839,ok,True,False,2.131628207280301e-14,3.552713678800501e-15,2.67,17
export_cap_020_6p,31,6,700,3.333333333333333,1.5,56.0,150.0,-2036.8075146271256,-2044.4896343719283,-7.682119744802776,1.280353290800463,0.19,25.21,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,23,2.415845301584341e-12,dinkelbach,-0.0,True,-0.0,True,1.280353290800463,0,0.51,0.4181287507623601,62.71931261435402,0.5581538689659996,0.7491281060847234,0.1400251182036395,ok,True,False,2.8421709430404014e-14,4.736951571734001e-15,1.9,15
