run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks,converged,vstar_is_lower_bound,cost_of_stability_vstar,weak_eps,time_rowgen_s,n_coalitions
full_storage_6p,19,6,700,3.333333333333333,1.5,56.0,150.0,-2049.5003110735984,-2052.325312064772,-2.8250009911735106,0.4708334985289184,0.31,56.53,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0505875,0.1425,0.0505875,0.0919124999999999,0.6449999999999998,23,24,0.0,dinkelbach,-0.0,True,0.4708334985289184,True,0.4708334985289184,1,0.65,0.2818995999393135,42.28493999089703,0.4770215511588258,0.5909577864029338,0.1951219512195122,ok,True,False,-1.1191048088221579e-13,-1.8651746813702633e-14,2.49,13
full_storage_6p,20,6,700,3.333333333333333,1.5,56.0,150.0,-2167.818846614011,-2171.5098429649174,-3.690996350906517,0.6151660584844194,0.25,41.7,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,24,0.0,dinkelbach,-0.0,True,0.0183615360511666,True,0.6151660584844194,1,5.48,0.5219756137851662,78.29634206777493,1.0438638788278285,0.5000418391441048,0.5218882650426621,ok,True,False,-3.392841563254479e-13,-5.6547359387574644e-14,2.25,15
full_storage_6p,21,6,700,3.333333333333333,1.5,56.0,150.0,-2001.704099892492,-2006.664108494162,-4.96000860166987,0.8266681002783116,1.13,29.03,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,24,0.0,dinkelbach,-0.0,True,-0.0,True,0.8266681002783116,0,1.93,0.6795358355883775,101.93037533825662,1.026950758987448,0.661702452275692,0.3474149233990705,ok,True,False,1.1546319456101628e-13,1.924386576016938e-14,4.83,13
full_storage_6p,22,6,700,3.333333333333333,1.5,56.0,150.0,-2274.8862536259026,-2280.8760500259814,-5.989796400078831,0.9982994000131384,0.65,47.41,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,24,1.7337242752546445e-12,dinkelbach,-0.0,True,0.0177321361840654,True,0.9982994000131384,1,2.94,0.228951143374576,34.342671506186406,1.0104586925664627,0.2265813981896314,0.7815075491918866,ok,True,False,-2.255973186038318e-13,-3.7599553100638643e-14,2.64,14
full_storage_6p,23,6,700,3.333333333333333,1.5,56.0,150.0,-2089.352346893455,-2092.416236899256,-3.063890005801113,0.5106483343001855,0.24,24.83,0.1425,191.52,0.1425,0.0,1.0,0.0004340358375831,0.0370709830176632,0.1425,0.03663694718008,0.1054290169823367,0.7421131275454909,24,23,9.094947017729282e-13,dinkelbach,-0.0,True,-0.0,True,0.5106483343001855,0,0.57,0.8280965228090262,124.21447842135392,1.0232184740285386,0.8093056798991393,0.1951219512195123,ok,True,False,-1.1191048088221579e-13,-1.8651746813702633e-14,2.18,14
full_storage_6p,24,6,700,3.333333333333333,1.5,56.0,150.0,-1714.312172106895,-1717.8762511729053,-3.5640790660102084,0.594013177668368,0.34,22.57,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,19,24,0.0,dinkelbach,-0.0,True,-0.0,True,0.594013177668368,0,2.34,0.6507548226080868,97.61322339121304,1.0997315984204383,0.5917396786113776,0.4489767758123517,ok,True,False,-1.1191048088221579e-13,-1.8651746813702633e-14,2.96,13
full_storage_6p,25,6,700,3.333333333333333,1.5,56.0,150.0,-1810.9300122672823,-1812.286194824672,-1.356182557389502,0.2260304262315836,0.34,42.93,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,24,0.0,dinkelbach,-0.0,True,0.2260304262315836,True,0.2260304262315836,1,1.89,0.7627422025728678,114.41133038593016,1.0438638788278285,0.7306912501171737,0.2811216762549604,ok,True,False,0.0,0.0,2.46,16
full_storage_6p,26,6,700,3.333333333333333,1.5,56.0,150.0,-1838.0999349174283,-1840.7237139051963,-2.623778987767764,0.437296497961294,0.5,19.8,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,24,2.273736754432321e-13,dinkelbach,-0.0,True,-0.0,True,0.437296497961294,0,0.69,0.794663303849529,119.19949557742936,1.087146260061079,0.7309626432462569,0.29248295621155,ok,True,False,-1.1191048088221579e-13,-1.8651746813702633e-14,3.79,15
full_storage_6p,27,6,700,3.333333333333333,1.5,56.0,150.0,-2096.71736272246,-2101.9637864500564,-5.246423727596266,0.8744039545993777,1.24,73.51,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,5.115907697472721e-13,dinkelbach,-0.0,True,-0.0,True,0.8744039545993777,0,2.76,0.5848217321631545,87.72325982447317,1.026950758987448,0.5694739762788398,0.4421290268242935,ok,True,False,1.1546319456101628e-13,1.924386576016938e-14,3.0,13
full_storage_6p,28,6,700,3.333333333333333,1.5,56.0,150.0,-1202.8866034819418,-1204.0769745300945,-1.1903710481524286,0.1983951746920714,0.21,180.27,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0623021147307176,0.1425,0.0623021147307176,0.0801978852692823,0.5627921773282972,23,24,2.8421709430404014e-14,dinkelbach,-0.0,True,0.1983906218627181,True,0.1983951746920714,1,4.41,1.0017153333257078,150.25729999885618,1.087146260061079,0.9214172647472738,0.0854309267353712,ok,True,False,5.684341886080803e-14,9.473903143468002e-15,3.44,14
full_storage_6p,29,6,700,3.333333333333333,1.5,56.0,150.0,-2228.789222032597,-2237.0452687691813,-8.256046736583812,1.3760077894306353,1.71,29.68,0.1425,191.52,0.1425,0.0,1.0,0.0,1.1102230246251563e-16,0.1425,1.1102230246251563e-16,0.1424999999999999,0.9999999999999992,24,24,3.694822225952521e-12,dinkelbach,-0.0,True,-0.0,True,1.3760077894306353,0,2.38,0.4289550830192451,64.34326245288676,1.026950758987448,0.4176978100120261,0.5979956759682029,ok,True,False,-3.392841563254479e-13,-5.6547359387574644e-14,3.76,13
full_storage_6p,30,6,700,3.333333333333333,1.5,56.0,150.0,-2413.0161360467314,-2417.1017755541493,-4.085639507417909,0.6809399179029848,1.07,21.51,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,24,24,2.8421709430404014e-14,dinkelbach,-0.0,True,-0.0,True,0.6809399179029848,0,1.16,0.2308105060189276,34.62157590283914,1.0104586925664627,0.2284215156115806,0.7796481865475351,ok,True,False,-2.255973186038318e-13,-3.7599553100638643e-14,1.73,14
full_storage_6p,31,6,700,3.333333333333333,1.5,56.0,150.0,-2133.4713307774014,-2137.6299850172954,-4.1586542398940765,0.6931090399823461,0.91,23.66,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,23,24,1.1368683772161605e-13,dinkelbach,-0.0,True,-0.0,True,0.6931090399823461,0,0.67,0.4269624461002368,64.04436691503552,1.026950758987448,0.4157574668148771,0.5999883128872112,ok,True,False,-3.392841563254479e-13,-5.6547359387574644e-14,1.9,13
