run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
full_storage_6p,1,6,700,3.3333333333333335,1.5,56.0,150.0,-2179.102517081095,-2182.6737420295162,-3.5712249484213316,0.595204158070222,0.59,32.12,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,0.0,dinkelbach,-0.0,True,0.5952041580702243,True,0.595204158070222,1,1.43,0.4590917676743449,68.86376515115174,0.5915590552273651,0.7760708987843885,0.13246728755302017,ok
full_storage_6p,2,6,700,3.3333333333333335,1.5,56.0,150.0,-2116.71518122377,-2120.6163103483113,-3.9011291245415123,0.6501881874235854,1.01,27.16,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,0.0,dinkelbach,-0.0,True,-0.0,True,0.6501881874235854,0,1.84,0.31106832050615124,46.66024807592269,0.8172585922318147,0.38062410534793983,0.5061902717256634,ok
full_storage_6p,3,6,700,3.3333333333333335,1.5,56.0,150.0,-1892.5095221956153,-1894.5517884167207,-2.042266221105365,0.3403777035175608,0.56,39.8,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.00162967964037522,0.14250000000000002,0.00162967964037522,0.1408703203596248,0.9885636516464897,24,23,0.0,dinkelbach,-0.0,True,0.3403777035175608,True,0.3403777035175608,1,1.02,0.5608481239736431,84.12721859604648,0.873874062588315,0.6417951372906928,0.3130259386146719,ok
full_storage_6p,4,6,700,3.3333333333333335,1.5,56.0,150.0,-2177.7230877580932,-2181.2630216072316,-3.5399338491383787,0.5899889748563965,0.72,20.14,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,2.8421709430404007e-13,dinkelbach,-0.0,True,-0.0,True,0.5899889748563965,0,2.82,0.5425630343652375,81.38445515478561,1.0438638788278283,0.5197641621381615,0.5013008444625908,ok
full_storage_6p,5,6,700,3.3333333333333335,1.5,56.0,150.0,-2138.385961985655,-2139.947968088013,-1.562006102358282,0.26033435039304703,0.3,60.25,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.010192936697359656,0.14250000000000002,0.010192936697359656,0.13230706330264036,0.9284706196676515,24,23,0.0,dinkelbach,-0.0,True,0.26033435039304703,True,0.26033435039304703,1,2.01,0.4682104508846505,70.23156763269758,1.026950758987448,0.45592298051982183,0.5587403081027975,ok
full_storage_6p,6,6,700,3.3333333333333335,1.5,56.0,150.0,-2406.6447290289693,-2412.1424538672077,-5.497724838238355,0.9162874730397258,0.6,25.24,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.1424999999999998,0.0,0.1424999999999998,1.0,24,22,2.842170943040401e-14,dinkelbach,-0.0,True,-1.6697754290362354e-12,True,0.9162874730397258,0,0.93,0.2576288865930606,38.64433298895909,0.5581538689659996,0.4615732344027777,0.300524982372939,ok
full_storage_6p,7,6,700,3.3333333333333335,1.5,56.0,150.0,-2303.936183824715,-2307.8075789844784,-3.871395159763324,0.6452325266272206,0.61,23.46,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,2.842170943040401e-14,dinkelbach,-0.0,True,-9.592326932761353e-13,True,0.6452325266272206,0,0.9,0.20843482507695854,31.26522376154378,1.0104586925664627,0.20627743282365676,0.8020238674895042,ok
full_storage_6p,8,6,700,3.3333333333333335,1.5,56.0,150.0,-2398.6767479171162,-2403.641447263306,-4.964699346189718,0.8274498910316197,1.24,31.59,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,0.0,dinkelbach,-0.0,True,-0.0,True,0.8274498910316197,0,1.45,0.05366765895543385,8.050148843315078,0.5687049385708987,0.09436819572957388,0.5150372796154647,ok
full_storage_6p,9,6,700,3.3333333333333335,1.5,56.0,150.0,-2453.0980331087494,-2457.211480384799,-4.1134472760495555,0.6855745460082593,0.63,23.07,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,0.0,dinkelbach,-0.0,True,-2.0037305148434825e-12,True,0.6855745460082593,0,1.64,0.13963975930565342,20.945963895848013,0.6651472399990441,0.2099381173194887,0.5255074806933907,ok
full_storage_6p,10,6,700,3.3333333333333335,1.5,56.0,150.0,-1834.237823650062,-1835.6630333885878,-1.4252097385258367,0.23753495642097278,0.15,20.96,0.14250000000000002,191.52,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,1.6200374375330284e-12,dinkelbach,-0.0,True,-0.0,True,0.23753495642097278,0,0.52,1.0017153333257078,150.25729999885618,1.0599314649474936,0.9450755699335054,0.05821613162178574,ok
