sensitivity_analysis,violation_lp,solve_time,profit_lp
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 2.1, 'e_E_cap': 2.0, 'e_H_cap': 1.5}",-1.3157894942494863e-05,0.013245105743408203,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 2.1, 'e_E_cap': 2.0, 'e_H_cap': 2.0}",-1.3157894942494863e-05,0.013519525527954102,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 0.5}",-4.1484165649308125e-05,0.016448259353637695,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931135), 'u3': np.float64(374.5912791491518), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.04762973740174), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 1.0}",-4.1484167070393596e-05,0.014063835144042969,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931123), 'u3': np.float64(732.7338845763236), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 1.5}",-4.148416695670676e-05,0.015002965927124023,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931123), 'u3': np.float64(732.7338845763236), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 2.0}",-4.148416695670676e-05,0.01379251480102539,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931123), 'u3': np.float64(732.7338845763236), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 0.5}",-2.7777778086601757e-05,0.012852668762207031,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 1.0}",-2.7777777688697824e-05,0.014380693435668945,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 1.5}",-2.7777778200288594e-05,0.014405488967895508,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 2.0}",-2.7777778200288594e-05,0.013543128967285156,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 0.5}",-2.7777778086601757e-05,0.012332439422607422,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.82783323243797), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 1.0}",-2.7777778257132013e-05,0.012182950973510742,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 1.5}",-2.777777797291492e-05,0.014048099517822266,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 2.0}",-2.777777797291492e-05,0.01365971565246582,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 0.5}",-2.7777778086601757e-05,0.012237787246704102,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.82783323243797), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 1.0}",-2.7777778257132013e-05,0.01332712173461914,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 1.5}",-2.777777797291492e-05,0.012460470199584961,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 40, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 2.0}",-2.777777797291492e-05,0.012794017791748047,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 0.5}",-3.0430647200319072e-05,0.01533055305480957,"{'u1': np.float64(837.7340735812112), 'u2': np.float64(30.197276654668677), 'u3': np.float64(412.68754753003213), 'u4': np.float64(-9.977444199986024), 'u5': np.float64(-159.2128694102394), 'u6': np.float64(-22.025118353893898), 'u7': np.float64(231.5796941920095)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 1.0}",-3.034616316632821e-05,0.015025138854980469,"{'u1': np.float64(851.9342199001435), 'u2': np.float64(21.47103256448773), 'u3': np.float64(812.2787887471022), 'u4': np.float64(-10.494740145515127), 'u5': np.float64(-159.2292234594415), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(231.57969419200947)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 1.5}",-3.0346162910532826e-05,0.013496637344360352,"{'u1': np.float64(851.9342199001435), 'u2': np.float64(21.471032564487757), 'u3': np.float64(812.2787887471022), 'u4': np.float64(-10.494740145515127), 'u5': np.float64(-159.22922345944153), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(231.57969419200947)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 2.0}",-3.0346162910532826e-05,0.013995647430419922,"{'u1': np.float64(851.9342199001435), 'u2': np.float64(21.471032564487757), 'u3': np.float64(812.2787887471022), 'u4': np.float64(-10.494740145515127), 'u5': np.float64(-159.22922345944153), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(231.57969419200947)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.0, 'e_H_cap': 0.5}",-2.4410719442258255e-05,0.01497650146484375,"{'u1': np.float64(1055.2316355760036), 'u2': np.float64(5.869521969488044), 'u3': np.float64(374.53445104173755), 'u4': np.float64(-16.996929050905138), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-36.07510051667179), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.0, 'e_H_cap': 1.0}",-1.3157894693804906e-05,0.013681650161743164,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.0, 'e_H_cap': 1.5}",-1.3157894745319254e-05,0.013662338256835938,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.0, 'e_H_cap': 2.0}",-1.3157894745319254e-05,0.012538909912109375,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.5, 'e_H_cap': 0.5}",-1.3157894706239404e-05,0.013916492462158203,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(5.855428915128137), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.5, 'e_H_cap': 1.0}",-1.3157894656501412e-05,0.012658834457397461,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.5, 'e_H_cap': 1.5}",-1.3157894679594051e-05,0.013187646865844727,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.5, 'e_H_cap': 2.0}",-1.3157894679594051e-05,0.013938188552856445,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 2.0, 'e_H_cap': 0.5}",-1.3157894706239404e-05,0.01424264907836914,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(5.855428915128137), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 2.0, 'e_H_cap': 1.0}",-1.3157894656501412e-05,0.013791561126708984,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 2.0, 'e_H_cap': 1.5}",-1.3157894679594051e-05,0.012518644332885742,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 2.0, 'e_H_cap': 2.0}",-1.3157894679594051e-05,0.012150287628173828,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 0.5, 'e_H_cap': 0.5}",-2.8326271113598978e-05,0.014178991317749023,"{'u1': np.float64(880.475328609223), 'u2': np.float64(67.58790984286273), 'u3': np.float64(402.4009728232063), 'u4': np.float64(-11.673871006897443), 'u5': np.float64(-212.28382588031917), 'u6': np.float64(-25.307713956043596), 'u7': np.float64(237.639648567528)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 0.5, 'e_H_cap': 1.0}",-2.8884175748089547e-05,0.013838768005371094,"{'u1': np.float64(907.1635419272598), 'u2': np.float64(50.76524543211623), 'u3': np.float64(785.5861402779223), 'u4': np.float64(-12.665563449784504), 'u5': np.float64(-212.30563127925535), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(237.63964856752798)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 0.5, 'e_H_cap': 1.5}",-2.8884175748089547e-05,0.014711618423461914,"{'u1': np.float64(907.1635419272598), 'u2': np.float64(50.76524543211623), 'u3': np.float64(785.5861402779223), 'u4': np.float64(-12.665563449784504), 'u5': np.float64(-212.30563127925535), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(237.63964856752798)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 0.5, 'e_H_cap': 2.0}",-2.8884175748089547e-05,0.014086246490478516,"{'u1': np.float64(907.1635419272598), 'u2': np.float64(50.76524543211623), 'u3': np.float64(785.5861402779223), 'u4': np.float64(-12.665563449784504), 'u5': np.float64(-212.30563127925535), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(237.63964856752798)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.0, 'e_H_cap': 0.5}",-2.441071984904397e-05,0.013197898864746094,"{'u1': np.float64(1055.2316355760036), 'u2': np.float64(32.81492468118373), 'u3': np.float64(374.53445104173755), 'u4': np.float64(-16.996929050905138), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-36.07510051667179), 'u7': np.float64(250.9775786090909)}"
