scenario,run_id,use_korean_price,use_tou_elec,import_factor,month,hp_cap,els_cap,num_households,nu_cop,c_su_G,c_su_H,base_h2_price_eur,e_E_cap_ratio,e_H_cap_ratio,e_G_cap_ratio,eff_type,segments,peak_penalty_ratio,wind_el_ratio,solar_el_ratio,storage_power_ratio_E,storage_power_ratio_G,storage_power_ratio_H,storage_capacity_ratio_E,storage_capacity_ratio_G,storage_capacity_ratio_H,initial_soc_ratio_E,initial_soc_ratio_G,initial_soc_ratio_H,day,solve_time_ip,profit_ip_u1,profit_ip_u2,profit_ip_u3,profit_ip_u4,profit_ip_u5,profit_ip_u6,violation_ip,blocking_coalition_ip,isimp_ip,solve_time_chp_smooth,solve_time_chp_smooth_total,profit_chp_smooth_u1,profit_chp_smooth_u2,profit_chp_smooth_u3,profit_chp_smooth_u4,profit_chp_smooth_u5,profit_chp_smooth_u6,violation_chp_smooth,blocking_coalition_chp_smooth,isimp_chp_smooth
baseline_csuG0_day1,0,True,False,1.5,1,0.8,1,700,3.28,0.0,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,0.0,0.0,0.2,0.2,0.2,1,0.44872307777404785,1162.9994278172776,77.15582693255152,492.43633728222983,167.80692939258586,118.07072090547013,134.72189892093968,2.1959495848229107,"['u1', 'u2', 'u4', 'u5']",True,8.869014978408813,9.317738056182861,1201.4406753209569,78.32619956045858,479.4667855602404,143.58994129871803,115.64564058974298,134.7218989209373,-2.6006766185027175e-12,,True
