run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
reserve_low_6p,1,6,700,3.3333333333333335,1.5,11.0,150.0,-2011.79329732795,-2014.340554535065,-2.5472572071148534,0.4245428678524756,0.16,17.38,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,1.0598638088181147,dinkelbach,-0.0,True,0.4245428678524732,True,0.4245428678524756,1,0.42,0.5077808487345875,76.16712731018812,1.0104586925664627,0.5025250932770696,0.5026778438318752,ok
reserve_low_6p,2,6,700,3.3333333333333335,1.5,11.0,150.0,-1944.9386077259671,-1951.0793929704823,-6.1407852445152,1.0234642074192,0.16,14.28,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,22,8.171241461241152e-13,dinkelbach,-0.0,True,-0.0,True,1.0234642074192,0,1.29,0.3110683205061517,46.66024807592275,1.0104586925664627,0.30784862636598204,0.699390372060311,ok
reserve_low_6p,3,6,700,3.3333333333333335,1.5,11.0,150.0,-1726.1630565315506,-1728.3706711744971,-2.2076146429465098,0.3679357738244183,0.13,15.96,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,0.0,dinkelbach,-0.0,True,0.36793577382442066,True,0.3679357738244183,1,0.37,0.5404137856325881,81.06206784488822,1.046346137971895,0.5164770681717791,0.5059323523393069,ok
reserve_low_6p,4,6,700,3.3333333333333335,1.5,11.0,150.0,-2009.5939132983951,-2013.499090864503,-3.9051775661077954,0.6508629276846326,0.13,15.96,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,0.0,dinkelbach,-0.0,True,-0.0,True,0.6508629276846326,0,0.75,0.5459824975870462,81.89737463805693,1.026950758987448,0.5316540182757872,0.48096826140040183,ok
reserve_low_6p,5,6,700,3.3333333333333335,1.5,11.0,150.0,-1971.9008446309633,-1973.3129320269984,-1.4120873960350764,0.2353478993391794,0.13,18.3,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.010192936697359656,0.14250000000000002,0.010192936697359656,0.13230706330264036,0.9284706196676515,24,24,0.0,dinkelbach,-0.0,True,0.23534789933918177,True,0.2353478993391794,1,0.37,0.4692546664539271,70.38819996808907,1.0104586925664627,0.4643976739534674,0.5412040261125356,ok
reserve_low_6p,6,6,700,3.3333333333333335,1.5,11.0,150.0,-2238.2304622834213,-2242.4340993427895,-4.203637059368248,0.7006061765613746,0.14,17.52,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,-7.105427357601002e-15,dinkelbach,-0.0,True,-0.0,True,0.7006061765613746,0,1.4,0.3473755786376181,52.10633679564271,1.0104586925664627,0.34378008838275154,0.6630831139288447,ok
reserve_low_6p,7,6,700,3.3333333333333335,1.5,11.0,150.0,-2131.753459266716,-2137.1958319528594,-5.442372686143244,0.9070621143572074,0.34,14.87,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14249999999999985,0.0,0.14249999999999985,1.0,24,24,1.3500311979441904e-13,dinkelbach,-0.0,True,-0.0,True,0.9070621143572074,0,0.75,0.24332103799613494,36.49815569942024,0.6817640272117822,0.35689920307360257,0.4384429892156473,ok
reserve_low_6p,8,6,700,3.3333333333333335,1.5,11.0,150.0,-2229.142236685543,-2233.068948691092,-3.9267120055487794,0.6544520009247966,0.66,16.95,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,24,3.11928260998684e-12,dinkelbach,-0.0,True,0.6544520009247989,True,0.6544520009247966,1,0.82,0.19740762547437118,29.61114382115568,0.5899372021682546,0.3346248121813973,0.39252957669388344,ok
reserve_low_6p,9,6,700,3.3333333333333335,1.5,11.0,150.0,-2284.022808391025,-2286.939549710645,-2.916741319620087,0.4861235532700145,0.99,16.96,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14249999999999993,0.0,0.14249999999999993,1.0,23,24,1.2221335055073723e-12,dinkelbach,-0.0,True,-0.0,True,0.4861235532700145,0,0.55,0.2679435643695743,40.19153465543614,1.0104586925664627,0.26517023045150395,0.7425151281968885,ok
reserve_low_6p,10,6,700,3.3333333333333335,1.5,11.0,150.0,-1666.8439334337647,-1669.2284548342386,-2.3845214004738864,0.3974202334123144,0.13,18.15,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,-7.105427357601002e-15,dinkelbach,-0.0,True,-0.0,True,0.3974202334123144,0,0.39,1.0017153333257078,150.25729999885618,1.026950758987448,0.9754268396601393,0.025235425661740196,ok
