scenario,run_id,use_korean_price,use_tou_elec,import_factor,month,hp_cap,els_cap,num_households,nu_cop,c_su_G,c_su_H,base_h2_price_eur,e_E_cap_ratio,e_H_cap_ratio,e_G_cap_ratio,eff_type,segments,peak_penalty_ratio,wind_el_ratio,solar_el_ratio,storage_power_ratio_E,storage_power_ratio_G,storage_power_ratio_H,storage_capacity_ratio_E,storage_capacity_ratio_G,storage_capacity_ratio_H,initial_soc_ratio_E,initial_soc_ratio_G,initial_soc_ratio_H,day,solve_time_ip,profit_ip_u1,profit_ip_u2,profit_ip_u3,profit_ip_u4,profit_ip_u5,profit_ip_u6,violation_ip,blocking_coalition_ip,solve_time_chp,profit_chp_u1,profit_chp_u2,profit_chp_u3,profit_chp_u4,profit_chp_u5,profit_chp_u6,violation_chp,blocking_coalition_chp,chp_price_electricity_0,chp_price_electricity_1,chp_price_electricity_2,chp_price_electricity_3,chp_price_electricity_4,chp_price_electricity_5,chp_price_electricity_6,chp_price_electricity_7,chp_price_electricity_8,chp_price_electricity_9,chp_price_electricity_10,chp_price_electricity_11,chp_price_electricity_12,chp_price_electricity_13,chp_price_electricity_14,chp_price_electricity_15,chp_price_electricity_16,chp_price_electricity_17,chp_price_electricity_18,chp_price_electricity_19,chp_price_electricity_20,chp_price_electricity_21,chp_price_electricity_22,chp_price_electricity_23,chp_price_heat_0,chp_price_heat_1,chp_price_heat_2,chp_price_heat_3,chp_price_heat_4,chp_price_heat_5,chp_price_heat_6,chp_price_heat_7,chp_price_heat_8,chp_price_heat_9,chp_price_heat_10,chp_price_heat_11,chp_price_heat_12,chp_price_heat_13,chp_price_heat_14,chp_price_heat_15,chp_price_heat_16,chp_price_heat_17,chp_price_heat_18,chp_price_heat_19,chp_price_heat_20,chp_price_heat_21,chp_price_heat_22,chp_price_heat_23,chp_price_hydrogen_0,chp_price_hydrogen_1,chp_price_hydrogen_2,chp_price_hydrogen_3,chp_price_hydrogen_4,chp_price_hydrogen_5,chp_price_hydrogen_6,chp_price_hydrogen_7,chp_price_hydrogen_8,chp_price_hydrogen_9,chp_price_hydrogen_10,chp_price_hydrogen_11,chp_price_hydrogen_12,chp_price_hydrogen_13,chp_price_hydrogen_14,chp_price_hydrogen_15,chp_price_hydrogen_16,chp_price_hydrogen_17,chp_price_hydrogen_18,chp_price_hydrogen_19,chp_price_hydrogen_20,chp_price_hydrogen_21,chp_price_hydrogen_22,chp_price_hydrogen_23,isimp_ip,isimp_chp
community_size,10,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,11,0.139986515,921.5115139,182.5284418,500.7246301,0,0,0,-1.92e-13,,54.45177269,919.9499704,183.5403636,501.2742518,0,0,0,3.33e-14,,54.66,53.95104336,53.95104336,53.95104336,53.95104336,53.16,53.16,53.16,61.80716057,67.32697624,71.2,71.2,0.05,6.85,71.2,71.33,84.92,96.78,96.78,97.0,97.02,97.02,97.02,97.02,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,4.383064178,4.59473764,3.333333333,3.333333333,3.832301778,3.839207667,4.561138582,5.0,5.0,4.954107584,4.955118741,3.333333333,3.333333333,3.333333333,True,True
community_size,11,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,12,0.145061255,920.2320458,202.5923386,510.8223904,0,0,0,1.42e-13,,88.28895426,920.2320458,202.5923386,510.8223904,0,0,0,1.42e-13,,78.61,78.61,78.61,78.61,78.61,78.61,63.6741,78.61,77.32,76.0,71.2,71.2,0.05,6.85,71.2,71.33,63.6741,64.52,64.52,64.66666667,64.68,65.08666667,65.08666667,64.72,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,4.566920869,3.333333333,3.333333333,3.333333333,3.892393571,4.383064178,4.59473764,3.333333333,3.333333333,3.832301778,3.839207667,3.432509293,3.477445376,3.477445376,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,True,True
community_size,12,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,13,0.15135026,1225.526761,194.8144302,511.0620284,0,0,0,-2.76e-10,,72.37249136,1224.908326,195.2785147,511.2163783,0,0,0,2.27e-13,,57.19280791,57.19280791,57.19280791,57.19280791,53.95104336,53.16,53.16,53.16,57.672,57.672,71.2,71.2,0.05,6.85,61.80716057,57.672,84.92,93.18135375,93.18135375,93.18135375,93.18135375,93.18135375,93.18135375,93.18135375,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,4.383064178,4.59473764,3.333333333,3.333333333,3.333333333,3.333333333,4.561138582,5.0,5.0,4.761045192,4.761045192,3.333333333,3.333333333,3.333333333,True,True
community_size,13,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,14,0.384586811,978.9302922,196.9645069,537.820914,0,0,0,5.175639496,"['u1', 'u2']",51.0112896,989.0367152,196.9645069,527.714491,0,0,0,9.17e-10,,71.2,71.2,67.32697624,63.71646965,61.80716057,61.80716057,53.16,62.55734129,67.32697624,76.0,71.2,71.2,0.05,6.85,71.2,71.2,71.2,71.2,64.52,64.66666667,64.68,65.08666667,65.08666667,64.72,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.892393571,4.383064178,4.59473764,3.333333333,3.333333333,3.832301778,3.832301778,3.832301778,3.832301778,3.477445376,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,True,True
community_size,14,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,15,0.28658843,1277.831758,248.9463751,555.8073127,0,0,0,0.0,,65.82823229,1285.497547,242.981516,554.1063827,0,0,0,2.58e-06,"['u1', 'u2', 'u3']",54.66,53.95104336,57.19280791,57.19280791,61.80716057,57.672,53.16,57.672,61.80716057,57.672,71.2,71.2,0.05,6.85,53.95104336,57.19280791,57.19280791,64.52,64.52,64.66666667,64.68,65.08666667,65.08666667,64.72,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,5.0,3.333333333,3.333333333,3.333333333,4.383064178,4.59473764,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.477445376,3.477445376,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,True,True
community_size,15,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,16,0.138594627,1126.940018,222.8446164,541.0973177,0,0,0,-3.92e-12,,50.76346874,1125.197161,224.4740007,541.2107898,0,0,0,-4.97e-13,,54.66,57.19280791,57.19280791,61.80716057,61.80716057,57.19280791,53.16,57.19280791,57.672,57.672,71.2,71.2,0.05,6.85,57.672,57.672,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,4.383064178,4.59473764,3.333333333,3.333333333,3.333333333,3.333333333,3.832301778,3.832301778,3.832301778,3.649716083,3.649716083,3.333333333,3.333333333,3.333333333,True,True
community_size,16,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,17,0.135213375,888.9660383,196.4013357,514.3100197,0,0,0,0.0,,102.4323184,890.2859052,196.4013357,512.9901528,0,0,0,-4.97e-14,,78.61,78.61,78.61,78.61,78.61,78.61,53.16,64.94215876,64.94215876,76.0,71.2,71.2,0.05,6.85,71.2,71.33,78.61,64.52,64.52,64.66666667,64.68,65.08666667,65.08666667,64.72,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.892393571,4.383064178,4.59473764,3.333333333,3.333333333,3.832301778,3.839207667,4.225937399,3.477445376,3.477445376,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,True,True
community_size,17,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,18,0.158976793,1124.471042,173.4293383,495.943798,0,0,0,-7.11e-15,,65.14923954,1122.263071,174.6223566,496.9587499,0,0,0,0.0,,61.80716057,57.19280791,53.95104336,53.95104336,53.95104336,53.16,53.16,53.16,64.94215876,76.0,71.2,71.2,0.05,6.85,71.2,71.33,84.92,96.78,96.78,97.0,97.0,97.0,97.0,97.0,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.892393571,4.383064178,4.59473764,3.333333333,3.333333333,3.832301778,3.839207667,4.561138582,5.0,5.0,4.954107584,4.954107584,3.333333333,3.333333333,3.333333333,True,True
community_size,18,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,19,0.150130749,1066.358955,207.2832694,535.0088838,0,0,0,0.0,,74.77607203,1068.035558,207.9931879,532.6223621,0,0,0,1.56e-13,,71.2,71.2,71.2,71.2,67.32697624,53.16,53.16,59.87110832,57.672,57.672,71.2,71.2,0.05,6.85,61.80716057,71.2,71.2,71.2,71.2,64.66666667,64.68,65.08666667,65.08666667,64.72,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,4.383064178,4.59473764,3.333333333,3.333333333,3.333333333,3.832301778,3.832301778,3.832301778,3.832301778,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,True,True
community_size,19,True,False,1.5,1,0.8,1,350,3.28,50,10,3.333333333,1,1,1,1,6,0,1,1,0.25,0.25,0.25,3,0,0,0.2,0.2,0.2,20,0.133417368,1144.526598,235.1614352,550.5786224,0,0,0,-6e-12,,54.87970138,1142.49226,236.3889124,551.385483,0,0,0,4.41e-13,,57.19280791,57.19280791,57.19280791,61.80716057,61.80716057,57.672,53.16,57.672,61.80716057,61.80716057,71.2,71.2,0.05,6.85,57.19280791,53.95104336,56.61333333,64.52,64.52,64.66666667,64.68,65.08666667,65.08666667,64.72,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,45.99771429,68.99657143,68.99657143,45.99771429,45.99771429,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,4.383064178,4.59473764,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.477445376,3.477445376,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,True,True
