method,violation,time,u1,u2,u3,u4,u5,u6,total_cost,total_profit
ip,13.630919246221922,0.15032958984375,-1306.7266817913624,13.630919246221922,-552.7329425434103,-67.9160572093682,-142.56024807787247,-67.72431805870872,-2124.0293284345003,2124.0293284345003
lp,,,,,,,,,0.0,0.0
pca,294.85829047564886,0.15032958984375,-1688.9727588735796,-0.0,-435.05656956092065,-0.0,-0.0,-0.0,-2124.0293284345003,2124.0293284345003
chp,0.6067041566345353,49.046162128448486,-1306.7266817913621,0.6067041566345353,-552.73294254341,-67.91605720936832,-129.5360329882854,-67.72431805870906,-2124.0293284345007,2124.0293284345007
rowgen,-2.334132886971929e-12,0.7351386547088623,-1394.1144683979296,-128.8090317339594,-601.1058283026113,0.0,0.0,0.0,-2124.0293284345003,2124.0293284345003
brute_force,,6.64380407333374,,,,,,,,
