run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
low_h2_reserve11_6p,1,6,700,2.0,3.0,11.0,150.0,-2724.717731316124,-2730.3173049004745,-5.59957358435031,0.933262264058385,0.28,19.94,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,7.815970093361102e-13,dinkelbach,-0.0,True,0.933262264058385,True,0.933262264058385,1,0.39,0.4495083912970046,67.42625869455068,0.9538125753918206,0.4712753877378364,0.504304184094816,ok
low_h2_reserve11_6p,2,6,700,2.0,3.0,11.0,150.0,-2532.042930501027,-2548.0466886415793,-16.003758140552236,2.6672930234253727,0.14,15.57,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,3.694822225952521e-13,dinkelbach,-0.0,True,2.6672930234253727,True,2.6672930234253727,1,0.63,0.2884563994566226,43.26845991849339,0.9378638835753337,0.3075674460956598,0.6494074841187111,ok
low_h2_reserve11_6p,3,6,700,2.0,3.0,11.0,150.0,-2295.3608079451847,-2312.200675267555,-16.839867322370537,2.806644553728423,0.17,17.92,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.05280465376000872,0.1425,0.05280465376000872,0.08969534623999126,0.6294410262455528,24,23,7.808864666003501e-12,dinkelbach,-0.0,True,2.8066445537284253,True,2.806644553728423,1,0.55,0.48376766845794644,72.56515026869197,0.9920868708865903,0.4876263184751368,0.5083192024286438,ok
low_h2_reserve11_6p,4,6,700,2.0,3.0,11.0,150.0,-2655.790198089214,-2676.468518835911,-20.678320746696954,3.446386791116159,1.01,14.88,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,3.552713678800501e-14,dinkelbach,-0.0,True,3.4463867911161614,True,3.446386791116159,1,1.11,0.49196159743401313,73.79423961510197,0.5581538689659996,0.881408559158409,0.06619227153198648,ok
low_h2_reserve11_6p,5,6,700,2.0,3.0,11.0,150.0,-2673.452890358606,-2681.446828730133,-7.993938371526838,1.3323230619211397,0.19,19.91,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.03156433536683138,0.14250000000000002,0.03156433536683138,0.11093566463316865,0.7784958921625869,24,24,7.105427357601002e-15,dinkelbach,-0.0,True,1.3323230619211373,True,1.3323230619211397,1,0.51,0.41260854927928503,61.89128239189275,0.9538125753918206,0.43258870759780854,0.5412040261125356,ok
low_h2_reserve11_6p,6,6,700,2.0,3.0,11.0,150.0,-2936.863034839613,-2945.7989019765846,-8.93586713697141,1.489311189495235,0.14,15.62,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,6.679101716144942e-13,dinkelbach,-0.0,True,1.4893111894952327,True,1.489311189495235,1,0.53,0.3072604301791416,46.08906452687124,0.9538125753918206,0.32213921068604157,0.646552145212679,ok
low_h2_reserve11_6p,7,6,700,2.0,3.0,11.0,150.0,-2840.0078347391923,-2848.162367523703,-8.154532784510593,1.3590887974184322,0.46,15.56,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0031455901323410303,0.14250000000000002,0.0031455901323410303,0.13935440986765898,0.9779256832818173,24,23,0.0,dinkelbach,-0.0,True,1.3590887974184298,True,1.3590887974184322,1,0.69,0.1866749208214929,28.001238123223935,0.1866749208214929,1.0,0.0,ok
low_h2_reserve11_6p,8,6,700,2.0,3.0,11.0,150.0,-2964.1089667568153,-2969.3867765487716,-5.277809791956315,0.8796349653260526,0.16,17.73,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14249999999999985,0.0,0.14249999999999985,1.0,24,23,7.815970093361102e-14,dinkelbach,-0.0,True,0.8796349653260549,True,0.8796349653260526,1,0.44,0.13743906445993348,20.615859668990023,0.9538125753918206,0.14409441435962858,0.8163735109318871,ok
low_h2_reserve11_6p,9,6,700,2.0,3.0,11.0,150.0,-3000.9496541959406,-3008.6073681370794,-7.657713941138809,1.2762856568564682,0.18,17.9,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,23,2.0605739337042905e-13,dinkelbach,-0.0,True,1.2762856568564658,True,1.2762856568564682,1,0.56,0.23614110731444377,35.42116609716656,0.9538125753918206,0.24757600539858513,0.7176714680773768,ok
low_h2_reserve11_6p,10,6,700,2.0,3.0,11.0,150.0,-2104.064180157332,-2124.0375556207355,-19.9733754634035,3.3288959105672498,2.24,16.69,0.14250000000000002,37.620000000000005,0.14250000000000002,0.0,1.0,0.0,0.0,0.14250000000000002,0.0,0.14250000000000002,1.0,24,22,0.0,dinkelbach,-0.0,True,3.328895910567301,True,3.3288959105672498,2,0.44,0.9481104402303404,142.21656603455105,1.0047565574049826,0.9436220477914133,0.056646117174642185,ok
