scenario,run_id,use_korean_price,use_tou_elec,import_factor,month,hp_cap,els_cap,num_households,nu_cop,c_su_G,c_su_H,base_h2_price_eur,e_E_cap_ratio,e_H_cap_ratio,e_G_cap_ratio,eff_type,segments,peak_penalty_ratio,wind_el_ratio,solar_el_ratio,storage_power_ratio_E,storage_power_ratio_G,storage_power_ratio_H,storage_capacity_ratio_E,storage_capacity_ratio_G,storage_capacity_ratio_H,initial_soc_ratio_E,initial_soc_ratio_G,initial_soc_ratio_H,day,solve_time_ip,profit_ip_u1,profit_ip_u2,profit_ip_u3,profit_ip_u4,profit_ip_u5,profit_ip_u6,profit_pca_u1,profit_pca_u2,profit_pca_u3,profit_pca_u4,profit_pca_u5,profit_pca_u6,violation_ip,blocking_coalition_ip,isimp_ip,violation_pca,blocking_coalition_pca,isimp_pca,solve_time_chp_smooth,solve_time_chp_smooth_total,profit_chp_smooth_u1,profit_chp_smooth_u2,profit_chp_smooth_u3,profit_chp_smooth_u4,profit_chp_smooth_u5,profit_chp_smooth_u6,violation_chp_smooth,blocking_coalition_chp_smooth,isimp_chp_smooth,solve_time_lp,profit_lp_u1,profit_lp_u2,profit_lp_u3,profit_lp_u4,profit_lp_u5,profit_lp_u6,violation_lp,blocking_coalition_lp,isimp_lp
baseline,0,True,False,1.5,1,0.8,1,700,3.28,50.0,10.0,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,0.0,0.0,0.2,0.2,0.2,27,0.38437604904174805,1314.171462183989,13.74211549510089,433.7361317603884,45.18851900962602,80.82050050803207,134.72189892093968,1540.180538058917,7.24948015714332,474.9506096620158,0.0,0.0,0.0,-0.0,,True,154.5672980066483,"['u2', 'u3', 'u4', 'u5', 'u6']",True,8.154410362243652,8.5387864112854,1286.1045746454233,26.027959989068655,440.8143949043355,57.62473706259493,77.08706235571344,134.72189892094013,-0.0,,True,0.008537054061889648,1351.873240578412,54.73773019502647,547.4588603792189,28.147165867370404,79.65197307587528,167.2653762436454,8.100187187665142e-13,,True
